time               ,W      ,usage_c0             ,usage_c1             ,usage_c2             ,usage_c3             ,usage_c4           ,usage_c5           ,usage_c6           ,usage_c7           ,temp4 ,temp5 ,temp6 ,temp7
1676068136.319108  ,10.057 ,0.158                ,0.053                ,0.0                  ,0.1                  ,0.95               ,0.9520000000000001 ,1.0                ,0.955              , 68.0 , 74.0 , 77.0 , 65.0 ,
1676068136.520306  ,10.057 ,0.105                ,0.0                  ,0.0                  ,0.14300000000000002  ,0.65               ,0.6                ,0.667              ,0.65               , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068136.7216394 ,10.057 ,0.263                ,0.0                  ,0.1                  ,0.1                  ,1.0                ,0.9470000000000001 ,0.9470000000000001 ,0.95               , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068136.9228508 ,10.057 ,0.1                  ,0.095                ,0.053                ,0.1                  ,0.81               ,0.667              ,0.667              ,0.667              , 65.0 , 68.0 , 71.0 , 62.0 ,
1676068137.1240263 ,11.111 ,0.055999999999999994 ,0.055999999999999994 ,0.048                ,0.14300000000000002  ,0.905              ,0.857              ,0.9                ,0.895              , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068137.3253012 ,11.111 ,0.053                ,0.0                  ,0.0                  ,0.053                ,0.895              ,0.9470000000000001 ,1.0                ,0.9                , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068137.526504  ,11.111 ,0.23800000000000002  ,0.053                ,0.095                ,0.15                 ,0.619              ,0.6                ,0.762              ,0.65               , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068137.7277138 ,11.111 ,0.222                ,0.053                ,0.0                  ,0.19                 ,1.0                ,0.95               ,0.95               ,0.9520000000000001 , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068137.9290633 , 9.225 ,0.25                 ,0.14300000000000002  ,0.05                 ,0.1                  ,0.737              ,0.65               ,0.636              ,0.6                , 67.0 , 71.0 , 73.0 , 63.0 ,
1676068138.1302567 , 9.225 ,0.2                  ,0.05                 ,0.05                 ,0.1                  ,1.0                ,0.9                ,0.9440000000000001 ,0.95               , 69.0 , 73.0 , 75.0 , 65.0 ,
1676068138.3308127 , 9.225 ,0.14300000000000002  ,0.0                  ,0.048                ,0.053                ,0.857              ,0.818              ,0.762              ,0.75               , 66.0 , 71.0 , 73.0 , 62.0 ,
1676068138.5312605 , 9.225 ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.81               ,0.8                ,0.895              ,0.8                , 68.0 , 73.0 , 76.0 , 64.0 ,
1676068138.731683  , 9.225 ,0.16699999999999998  ,0.0                  ,0.05                 ,0.095                ,0.95               ,0.9470000000000001 ,1.0                ,0.95               , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068138.932131  ,10.977 ,0.25                 ,0.053                ,0.1                  ,0.053                ,0.632              ,0.579              ,0.632              ,0.684              , 67.0 , 71.0 , 74.0 , 64.0 ,
1676068139.132575  ,10.977 ,0.278                ,0.0                  ,0.158                ,0.05                 ,0.95               ,0.95               ,0.9520000000000001 ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068139.3330793 ,10.977 ,0.158                ,0.0                  ,0.048                ,0.0                  ,0.7                ,0.81               ,0.737              ,0.75               , 63.0 , 70.0 , 71.0 , 61.0 ,
1676068139.5335298 ,10.977 ,0.16699999999999998  ,0.0                  ,0.0                  ,0.05                 ,0.8                ,0.8                ,0.905              ,0.81               , 67.0 , 72.0 , 75.0 , 63.0 ,
1676068139.7339518 ,10.977 ,0.158                ,0.0                  ,0.053                ,0.1                  ,0.95               ,0.95               ,1.0                ,0.9470000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068139.9344049 ,11.382 ,0.263                ,0.1                  ,0.095                ,0.0                  ,0.6                ,0.6                ,0.7                ,0.7140000000000001 , 66.0 , 71.0 , 74.0 , 64.0 ,
1676068140.1348448 ,11.382 ,0.055999999999999994 ,0.05                 ,0.0                  ,0.048                ,0.95               ,0.95               ,0.95               ,1.0                , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068140.3353074 ,11.382 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.789              ,0.9                ,0.789              ,0.75               , 64.0 , 71.0 , 73.0 , 62.0 ,
1676068140.5358393 ,11.382 ,0.15                 ,0.05                 ,0.048                ,0.0                  ,0.789              ,0.762              ,0.8640000000000001 ,0.789              , 68.0 , 72.0 , 76.0 , 64.0 ,
1676068140.7363408 ,11.382 ,0.0                  ,0.0                  ,0.053                ,0.048                ,0.905              ,0.9                ,0.9470000000000001 ,0.81               , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068140.9367883 ,11.382 ,0.158                ,0.05                 ,0.0                  ,0.053                ,0.6                ,0.632              ,0.684              ,0.684              , 64.0 , 68.0 , 70.0 , 60.0 ,
1676068141.1370609 , 9.16  ,0.105                ,0.0                  ,0.0                  ,0.0                  ,1.0                ,0.9520000000000001 ,1.0                ,1.0                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068141.3374817 , 9.16  ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.9                ,0.895              ,1.0                ,0.9470000000000001 , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068141.537931  , 9.16  ,0.23800000000000002  ,0.05                 ,0.0                  ,0.095                ,0.6                ,0.632              ,0.773              ,0.636              , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068141.738358  , 9.16  ,0.111                ,0.05                 ,0.048                ,0.0                  ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.95               , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068141.938808  , 9.16  ,0.105                ,0.0                  ,0.0                  ,0.095                ,0.75               ,0.75               ,0.85               ,0.789              , 65.0 , 71.0 , 74.0 , 63.0 ,
1676068142.1392622 ,10.42  ,0.35                 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.895              ,0.9                ,0.8                ,0.773              , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068142.339689  ,10.42  ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,1.0                ,0.905              ,0.9520000000000001 ,0.9470000000000001 , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068142.540139  ,10.42  ,0.16699999999999998  ,0.14300000000000002  ,0.05                 ,0.0                  ,0.7                ,0.684              ,0.632              ,0.7                , 66.0 , 70.0 , 72.0 , 63.0 ,
1676068142.740582  ,10.42  ,0.222                ,0.105                ,0.095                ,0.0                  ,0.9520000000000001 ,0.95               ,0.9                ,0.9520000000000001 , 70.0 , 73.0 , 75.0 , 65.0 ,
1676068142.9417164 ,11.027 ,0.25                 ,0.095                ,0.05                 ,0.0                  ,1.0                ,0.9520000000000001 ,1.0                ,1.0                , 69.0 , 72.0 , 75.0 , 64.0 ,
1676068143.1430495 ,11.027 ,0.3                  ,0.05                 ,0.095                ,0.05                 ,0.762              ,0.65               ,0.619              ,0.6                , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068143.3442833 ,11.027 ,0.11800000000000001  ,0.048                ,0.0                  ,0.0                  ,1.0                ,0.95               ,0.95               ,0.95               , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068143.544879  ,11.027 ,0.33299999999999996  ,0.0                  ,0.053                ,0.05                 ,0.8                ,0.75               ,0.7                ,0.7                , 66.0 , 70.0 , 72.0 , 63.0 ,
1676068143.7453358 ,11.027 ,0.444                ,0.1                  ,0.0                  ,0.15                 ,0.8420000000000001 ,0.95               ,0.8640000000000001 ,0.8                , 65.0 , 73.0 , 73.0 , 63.0 ,
1676068143.9464097 , 9.783 ,0.263                ,0.0                  ,0.0                  ,0.0                  ,0.95               ,1.0                ,0.9470000000000001 ,1.0                , 69.0 , 75.0 , 76.0 , 65.0 ,
1676068144.1476102 , 9.783 ,0.222                ,0.05                 ,0.0                  ,0.14300000000000002  ,0.652              ,0.632              ,0.619              ,0.65               , 68.0 , 71.0 , 74.0 , 64.0 ,
1676068144.3489964 , 9.783 ,0.23800000000000002  ,0.048                ,0.0                  ,0.053                ,0.95               ,1.0                ,0.95               ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068144.550417  , 9.783 ,0.16699999999999998  ,0.0                  ,0.091                ,0.05                 ,0.895              ,0.905              ,0.9                ,0.85               , 68.0 , 72.0 , 73.0 , 64.0 ,
1676068144.7516067 , 9.783 ,0.33299999999999996  ,0.053                ,0.053                ,0.05                 ,0.75               ,0.7                ,0.7                ,0.8420000000000001 , 68.0 , 73.0 , 75.0 , 65.0 ,
1676068144.9530885 , 9.676 ,0.263                ,0.0                  ,0.0                  ,0.05                 ,0.9470000000000001 ,0.95               ,0.9470000000000001 ,0.9520000000000001 , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068145.1542742 , 9.676 ,0.21100000000000002  ,0.0                  ,0.05                 ,0.053                ,0.619              ,0.619              ,0.636              ,0.75               , 65.0 , 69.0 , 72.0 , 63.0 ,
1676068145.3555322 , 9.676 ,0.182                ,0.0                  ,0.0                  ,0.0                  ,0.905              ,0.9                ,1.0                ,1.0                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068145.564578  , 9.676 ,0.2                  ,0.091                ,0.045                ,0.0                  ,0.95               ,0.95               ,0.95               ,1.0                , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068145.7658203 , 9.676 ,0.21100000000000002  ,0.0                  ,0.105                ,0.05                 ,0.65               ,0.6                ,0.65               ,0.7                , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068145.9671514 , 9.348 ,0.2                  ,0.0                  ,0.0                  ,0.0                  ,1.0                ,0.9470000000000001 ,0.9470000000000001 ,0.95               , 70.0 , 74.0 , 77.0 , 65.0 ,
1676068146.1683812 , 9.348 ,0.21100000000000002  ,0.0                  ,0.19                 ,0.0                  ,0.85               ,0.75               ,0.737              ,0.737              , 64.0 , 69.0 , 70.0 , 61.0 ,
1676068146.3696678 , 9.348 ,0.111                ,0.0                  ,0.05                 ,0.048                ,0.857              ,0.85               ,0.8                ,0.85               , 68.0 , 74.0 , 75.0 , 64.0 ,
1676068146.5708861 , 9.348 ,0.19                 ,0.053                ,0.053                ,0.0                  ,0.9520000000000001 ,1.0                ,0.9520000000000001 ,0.9520000000000001 , 69.0 , 75.0 , 76.0 , 65.0 ,
1676068146.7722073 , 9.348 ,0.21100000000000002  ,0.05                 ,0.1                  ,0.053                ,0.667              ,0.7140000000000001 ,0.667              ,0.667              , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068146.973784  ,10.89  ,0.474                ,0.053                ,0.05                 ,0.095                ,0.95               ,0.9520000000000001 ,0.9                ,0.95               , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068147.175227  ,10.89  ,0.19                 ,0.05                 ,0.05                 ,0.0                  ,1.0                ,0.95               ,0.905              ,0.905              , 67.0 , 72.0 , 73.0 , 63.0 ,
1676068147.376369  ,10.89  ,0.25                 ,0.095                ,0.055999999999999994 ,0.05                 ,0.7140000000000001 ,0.684              ,0.65               ,0.65               , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068147.5777764 ,10.89  ,0.222                ,0.105                ,0.053                ,0.05                 ,0.95               ,1.0                ,0.9520000000000001 ,0.95               , 70.0 , 75.0 , 77.0 , 65.0 ,
1676068147.7792494 ,10.89  ,0.381                ,0.0                  ,0.095                ,0.0                  ,0.65               ,0.667              ,0.632              ,0.727              , 65.0 , 69.0 , 72.0 , 62.0 ,
1676068147.9805343 ,11.103 ,0.235                ,0.05                 ,0.0                  ,0.095                ,0.905              ,0.95               ,0.9470000000000001 ,1.0                , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068148.1819208 ,11.103 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.095                ,0.9520000000000001 ,0.955              ,0.955              ,1.0                , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068148.3831234 ,11.103 ,0.381                ,0.053                ,0.1                  ,0.0                  ,0.611              ,0.632              ,0.6                ,0.75               , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068148.5843136 ,11.103 ,0.263                ,0.23800000000000002  ,0.3                  ,0.158                ,0.905              ,0.9520000000000001 ,0.95               ,0.95               , 69.0 , 74.0 , 76.0 , 66.0 ,
1676068148.7856352 ,11.103 ,0.3                  ,0.111                ,0.0                  ,0.23800000000000002  ,0.81               ,0.8                ,0.81               ,0.8640000000000001 , 65.0 , 70.0 , 72.0 , 63.0 ,
1676068148.9867961 , 9.92  ,0.2                  ,0.1                  ,0.05                 ,0.053                ,0.9                ,0.8                ,0.8                ,0.85               , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068149.1879094 , 9.92  ,0.0                  ,0.1                  ,0.0                  ,0.0                  ,0.9470000000000001 ,0.95               ,0.95               ,1.0                , 69.0 , 74.0 , 76.0 , 66.0 ,
1676068149.3893754 , 9.92  ,0.158                ,0.19                 ,0.0                  ,0.0                  ,0.737              ,0.632              ,0.65               ,0.7                , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068149.59055   , 9.92  ,0.105                ,0.111                ,0.055999999999999994 ,0.0                  ,0.909              ,0.955              ,0.95               ,1.0                , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068149.7916882 , 9.92  ,0.16699999999999998  ,0.182                ,0.048                ,0.0                  ,0.85               ,0.8                ,0.81               ,0.905              , 65.0 , 71.0 , 72.0 , 63.0 ,
1676068149.9930236 ,11.412 ,0.21100000000000002  ,0.21100000000000002  ,0.1                  ,0.095                ,0.75               ,0.8                ,0.81               ,0.762              , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068150.1941812 ,11.412 ,0.14300000000000002  ,0.105                ,0.14300000000000002  ,0.0                  ,0.955              ,1.0                ,0.9                ,0.895              , 69.0 , 75.0 , 76.0 , 65.0 ,
1676068150.3954268 ,11.412 ,0.11800000000000001  ,0.105                ,0.158                ,0.105                ,0.6                ,0.737              ,0.667              ,0.636              , 66.0 , 70.0 , 73.0 , 63.0 ,
1676068150.5966122 ,11.412 ,0.25                 ,0.105                ,0.21100000000000002  ,0.048                ,0.95               ,0.95               ,0.95               ,1.0                , 69.0 , 74.0 , 76.0 , 66.0 ,
1676068150.7977746 ,11.412 ,0.105                ,0.15                 ,0.182                ,0.05                 ,0.9470000000000001 ,0.95               ,0.9520000000000001 ,1.0                , 70.0 , 74.0 , 75.0 , 66.0 ,
1676068150.9989698 ,10.802 ,0.17600000000000002  ,0.105                ,0.0                  ,0.095                ,0.7140000000000001 ,0.667              ,0.684              ,0.7                , 68.0 , 73.0 , 75.0 , 65.0 ,
1676068151.2001104 ,10.802 ,0.095                ,0.1                  ,0.0                  ,0.05                 ,0.95               ,0.9520000000000001 ,0.9520000000000001 ,1.0                , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068151.4014976 ,10.802 ,0.105                ,0.1                  ,0.19                 ,0.0                  ,0.65               ,0.65               ,0.619              ,0.65               , 64.0 , 69.0 , 72.0 , 62.0 ,
1676068151.6026814 ,10.802 ,0.055999999999999994 ,0.105                ,0.1                  ,0.0                  ,0.9520000000000001 ,0.95               ,0.9                ,0.85               , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068151.8038797 ,10.802 ,0.25                 ,0.105                ,0.3                  ,0.0                  ,0.95               ,1.0                ,0.9520000000000001 ,0.95               , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068152.0053635 , 9.645 ,0.222                ,0.14300000000000002  ,0.053                ,0.05                 ,0.619              ,0.684              ,0.684              ,0.684              , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068152.2064989 , 9.645 ,0.053                ,0.1                  ,0.0                  ,0.0                  ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.9                , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068152.4076824 , 9.645 ,0.25                 ,0.14300000000000002  ,0.05                 ,0.05                 ,0.75               ,0.7140000000000001 ,0.857              ,0.762              , 63.0 , 70.0 , 72.0 , 62.0 ,
1676068152.6090305 , 9.645 ,0.105                ,0.9470000000000001   ,0.2                  ,0.15                 ,0.8420000000000001 ,0.895              ,0.95               ,0.8420000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068152.810212  , 9.645 ,0.263                ,0.16699999999999998  ,0.14300000000000002  ,0.0                  ,0.9520000000000001 ,0.95               ,1.0                ,0.95               , 70.0 , 75.0 , 78.0 , 66.0 ,
1676068153.011417  ,10.153 ,0.235                ,0.0                  ,0.25                 ,0.048                ,0.579              ,0.579              ,0.7                ,0.632              , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068153.2125874 ,10.153 ,0.3                  ,0.0                  ,0.21100000000000002  ,0.05                 ,0.95               ,0.9520000000000001 ,0.9                ,0.9                , 67.0 , 74.0 , 75.0 , 65.0 ,
1676068153.4138262 ,10.153 ,0.21100000000000002  ,0.0                  ,0.105                ,0.0                  ,0.8                ,0.75               ,0.75               ,0.8420000000000001 , 65.0 , 70.0 , 71.0 , 62.0 ,
1676068153.6149964 ,10.153 ,0.263                ,0.105                ,0.3                  ,0.1                  ,0.8420000000000001 ,0.895              ,0.818              ,0.818              , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068153.8161678 ,10.153 ,0.0                  ,0.095                ,0.0                  ,0.1                  ,0.905              ,1.0                ,0.95               ,0.9520000000000001 , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068154.0175185 ,11.493 ,0.3                  ,0.0                  ,0.048                ,0.1                  ,0.619              ,0.7140000000000001 ,0.65               ,0.636              , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068154.2186334 ,11.493 ,0.1                  ,0.0                  ,0.0                  ,0.053                ,1.0                ,1.0                ,0.95               ,0.9470000000000001 , 70.0 , 75.0 , 77.0 , 65.0 ,
1676068154.4198332 ,11.493 ,0.158                ,0.158                ,0.0                  ,0.1                  ,0.667              ,0.75               ,0.727              ,0.7                , 63.0 , 69.0 , 72.0 , 61.0 ,
1676068154.6211884 ,11.493 ,0.1                  ,0.053                ,0.15                 ,0.14300000000000002  ,0.9                ,0.857              ,0.895              ,0.9470000000000001 , 70.0 , 74.0 , 76.0 , 66.0 ,
1676068154.8224125 ,11.493 ,0.059000000000000004 ,0.35                 ,0.21100000000000002  ,0.055999999999999994 ,0.9470000000000001 ,1.0                ,1.0                ,1.0                , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068155.0236008 , 9.645 ,0.3                  ,0.053                ,0.1                  ,0.1                  ,0.684              ,0.619              ,0.5710000000000001 ,0.7140000000000001 , 69.0 , 72.0 , 75.0 , 64.0 ,
1676068155.2247431 , 9.645 ,0.0                  ,0.05                 ,0.05                 ,0.182                ,1.0                ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068155.4257634 , 9.645 ,0.158                ,0.2                  ,0.111                ,0.1                  ,0.65               ,0.7140000000000001 ,0.619              ,0.65               , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068155.6269493 , 9.645 ,0.111                ,0.1                  ,0.053                ,0.053                ,0.9470000000000001 ,1.0                ,0.9520000000000001 ,0.95               , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068155.8281212 , 9.645 ,0.1                  ,0.1                  ,0.0                  ,0.05                 ,0.762              ,0.8                ,0.81               ,0.762              , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068156.0294714 ,10.607 ,0.222                ,0.14300000000000002  ,0.05                 ,0.05                 ,0.8                ,0.85               ,0.8420000000000001 ,0.789              , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068156.2306006 ,10.607 ,0.0                  ,0.053                ,0.1                  ,0.0                  ,0.95               ,1.0                ,0.9470000000000001 ,0.9520000000000001 , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068156.4317837 ,10.607 ,0.2                  ,0.055999999999999994 ,0.364                ,0.0                  ,0.682              ,0.667              ,0.7140000000000001 ,0.7140000000000001 , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068156.6331074 ,10.607 ,0.25                 ,0.055999999999999994 ,0.158                ,0.0                  ,1.0                ,0.955              ,0.95               ,0.9520000000000001 , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068156.834415  ,10.607 ,0.11800000000000001  ,0.1                  ,0.053                ,0.05                 ,0.75               ,0.632              ,0.636              ,0.632              , 67.0 , 70.0 , 72.0 , 63.0 ,
1676068157.0355983 ,10.779 ,0.111                ,0.0                  ,0.1                  ,0.053                ,0.95               ,0.95               ,1.0                ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068157.236752  ,10.779 ,0.053                ,0.05                 ,0.1                  ,0.048                ,0.8420000000000001 ,0.8420000000000001 ,0.85               ,0.9                , 67.0 , 72.0 , 74.0 , 64.0 ,
1676068157.4379358 ,10.779 ,0.15                 ,0.0                  ,0.1                  ,0.0                  ,0.727              ,0.7                ,0.789              ,0.75               , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068157.639121  ,10.779 ,0.055999999999999994 ,0.095                ,0.2                  ,0.261                ,0.9520000000000001 ,0.9470000000000001 ,1.0                ,0.905              , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068157.8403237 ,10.405 ,0.263                ,0.105                ,0.19                 ,0.105                ,0.579              ,0.636              ,0.7                ,0.789              , 68.0 , 71.0 , 74.0 , 64.0 ,
1676068158.0416198 ,10.405 ,0.263                ,0.0                  ,0.0                  ,0.105                ,0.95               ,0.85               ,0.9                ,0.95               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068158.2427819 ,10.405 ,0.05                 ,0.05                 ,0.05                 ,0.1                  ,0.85               ,0.8                ,0.75               ,0.85               , 65.0 , 70.0 , 72.0 , 62.0 ,
1676068158.443972  ,10.405 ,0.21100000000000002  ,0.053                ,0.0                  ,0.1                  ,0.75               ,0.8                ,0.8                ,0.789              , 68.0 , 73.0 , 76.0 , 65.0 ,
1676068158.645311  ,10.405 ,0.0                  ,0.0                  ,0.053                ,0.1                  ,0.9520000000000001 ,0.95               ,1.0                ,0.955              , 69.0 , 75.0 , 78.0 , 65.0 ,
1676068158.8465104 ,10.405 ,0.2                  ,0.1                  ,0.053                ,0.1                  ,0.6                ,0.6                ,0.762              ,0.619              , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068159.0476234 ,11.309 ,0.105                ,0.0                  ,0.0                  ,0.14300000000000002  ,0.9520000000000001 ,0.95               ,0.9520000000000001 ,1.0                , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068159.2490108 ,11.309 ,0.1                  ,0.053                ,0.05                 ,0.1                  ,0.737              ,0.727              ,0.65               ,0.737              , 64.0 , 68.0 , 70.0 , 61.0 ,
1676068159.4501357 ,11.309 ,0.111                ,0.0                  ,0.0                  ,0.1                  ,0.95               ,0.905              ,0.9                ,0.9                , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068159.6513093 ,11.309 ,0.158                ,0.055999999999999994 ,0.409                ,0.053                ,0.95               ,0.857              ,0.905              ,1.0                , 70.0 , 74.0 , 76.0 , 66.0 ,
1676068159.8525033 ,11.309 ,0.25                 ,0.055999999999999994 ,0.0                  ,0.055999999999999994 ,0.682              ,0.611              ,0.55               ,0.619              , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068160.0537226 , 9.264 ,0.11800000000000001  ,0.1                  ,0.0                  ,0.14300000000000002  ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.9520000000000001 , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068160.2548962 , 9.264 ,0.053                ,0.05                 ,0.095                ,0.1                  ,0.8                ,0.7                ,0.789              ,0.737              , 65.0 , 70.0 , 71.0 , 61.0 ,
1676068160.4560752 , 9.264 ,0.16699999999999998  ,0.053                ,0.1                  ,0.095                ,0.9                ,0.8240000000000001 ,0.789              ,0.75               , 69.0 , 73.0 , 75.0 , 65.0 ,
1676068160.6574273 , 9.264 ,0.16699999999999998  ,0.1                  ,0.053                ,0.1                  ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.9470000000000001 , 71.0 , 75.0 , 77.0 , 66.0 ,
1676068160.8586252 , 9.264 ,0.111                ,0.182                ,0.1                  ,0.15                 ,0.737              ,0.6                ,0.632              ,0.65               , 68.0 , 72.0 , 74.0 , 63.0 ,
1676068161.0597768 ,10.756 ,0.3                  ,0.0                  ,0.0                  ,0.1                  ,1.0                ,0.95               ,0.95               ,0.9470000000000001 , 70.0 , 73.0 , 74.0 , 65.0 ,
1676068161.2610838 ,10.756 ,0.1                  ,0.0                  ,0.0                  ,0.1                  ,0.9                ,0.8                ,0.8                ,0.8640000000000001 , 67.0 , 72.0 , 73.0 , 63.0 ,
1676068161.4622743 ,10.756 ,0.15                 ,0.053                ,0.0                  ,0.1                  ,0.737              ,0.684              ,0.722              ,0.667              , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068161.6634493 ,10.756 ,0.0                  ,0.05                 ,0.0                  ,0.19                 ,0.95               ,0.95               ,1.0                ,0.9470000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068161.8646684 ,11.493 ,0.158                ,0.105                ,0.05                 ,0.1                  ,0.6                ,0.579              ,0.762              ,0.619              , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068162.0658252 ,11.493 ,0.11800000000000001  ,0.0                  ,0.0                  ,0.053                ,0.95               ,0.9520000000000001 ,1.0                ,0.95               , 68.0 , 73.0 , 77.0 , 65.0 ,
1676068162.2669542 ,11.493 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.1                  ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 67.0 , 73.0 , 75.0 , 64.0 ,
1676068162.4681544 ,11.493 ,0.364                ,0.053                ,0.095                ,0.15                 ,0.636              ,0.636              ,0.667              ,0.619              , 68.0 , 72.0 , 76.0 , 64.0 ,
1676068162.669505  ,11.493 ,0.125                ,0.2                  ,0.1                  ,0.15                 ,1.0                ,0.85               ,0.905              ,0.95               , 69.0 , 73.0 , 76.0 , 66.0 ,
1676068162.8707    ,10.557 ,0.21100000000000002  ,0.0                  ,0.136                ,0.14300000000000002  ,0.85               ,0.684              ,0.737              ,0.737              , 65.0 , 69.0 , 71.0 , 62.0 ,
1676068163.0718858 ,10.557 ,0.21100000000000002  ,0.0                  ,0.0                  ,0.15                 ,0.857              ,0.85               ,0.85               ,0.9470000000000001 , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068163.2731805 ,10.557 ,0.11800000000000001  ,0.0                  ,0.048                ,0.1                  ,0.9470000000000001 ,0.95               ,0.9470000000000001 ,1.0                , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068163.4743662 ,10.557 ,0.16699999999999998  ,0.0                  ,0.0                  ,0.055999999999999994 ,0.65               ,0.632              ,0.579              ,0.7                , 68.0 , 72.0 , 74.0 , 65.0 ,
1676068163.6755207 ,10.557 ,0.21100000000000002  ,0.1                  ,0.095                ,0.1                  ,0.95               ,0.905              ,0.9520000000000001 ,1.0                , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068163.876728  , 9.504 ,0.25                 ,0.1                  ,0.05                 ,0.1                  ,0.684              ,0.667              ,0.7                ,0.75               , 65.0 , 69.0 , 71.0 , 62.0 ,
1676068164.077898  , 9.504 ,0.062                ,0.0                  ,0.0                  ,0.14300000000000002  ,0.895              ,0.9                ,0.85               ,0.905              , 69.0 , 74.0 , 76.0 , 66.0 ,
1676068164.279046  , 9.504 ,0.23800000000000002  ,0.05                 ,0.05                 ,0.105                ,0.955              ,0.9                ,0.857              ,1.0                , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068164.4802518 , 9.504 ,0.105                ,0.2                  ,0.263                ,0.1                  ,0.684              ,0.7140000000000001 ,0.6                ,0.619              , 68.0 , 72.0 , 74.0 , 64.0 ,
